StudentID,Gender,Height,Weight,BloodType,PhysicalResult,MonthlyConsumption
63045274,F,1.67,78.55,O,A,1313.25
38992984,F,1.56,44.61,O,B,701.24
55060123,F,1.74,40.26,O,C,565.96
45527182,F,1.75,49.45,B,D,431.06
3607887,M,1.64,73.93,A,C,1107.57
27142156,F,1.67,40.38,B,D,576.47
67609551,M,1.83,55.9,AB,C,1202.58
53691589,M,1.87,46.55,B,C,542.85
57980522,F,1.76,47.68,A,A,1183.8
56714122,F,1.86,72.05,A,A,1009.01
18328993,M,1.83,70.76,B,C,302.77
63368379,M,1.81,45.7,A,C,1408.74
19083340,F,1.5,45.81,AB,C,1425.56
85622236,M,1.56,57.08,AB,A,941.35
17932757,F,1.76,66.94,AB,A,1024.55
23587615,M,1.55,62.65,A,C,1353.56
88468795,M,1.54,52.6,A,D,1242.7
62397970,M,1.84,60.36,B,C,810.26
54987999,M,1.87,69.51,A,B,1448.07
45987845,F,1.51,55.33,O,A,561.7
60249315,M,1.53,48.67,O,B,866.96
79383515,M,1.58,64.53,A,B,863.78
35429762,M,1.68,52.06,A,D,802.35
92471765,F,1.61,51.06,A,A,1481.8
53573432,M,1.64,73.84,B,A,476.84
21306205,M,1.59,59.5,O,A,1031.84
53990705,M,1.62,57.53,B,B,1339.41
69539465,M,1.84,49.12,O,B,1095.81
3136496,M,1.78,52.25,B,A,657.62
85864610,F,1.88,64.76,O,A,369.05
35868826,M,1.56,74.36,A,C,1145.59
6857414,M,1.71,49.66,B,A,1122.85
7713264,F,1.73,54.06,AB,B,534.36
4817693,M,1.82,76.02,AB,B,1482.8
24047204,M,1.53,63.47,A,B,1441.42
34112647,M,1.6,76.7,O,C,1217.79
81553701,M,1.83,42.68,B,A,364.8
91931557,F,1.64,61.75,O,D,434.71
72837809,F,1.56,50.02,O,A,1152.77
71235105,F,1.6,41.23,A,C,1303.53
90249484,F,1.85,56.26,O,A,1088.8
97224358,F,1.58,73.3,O,B,333.34
70405454,M,1.76,71.54,AB,C,650.56
1966856,M,1.55,58.71,O,A,893.49
19318150,F,1.86,54.76,B,B,555.72
32960027,F,1.7,53.66,A,B,662.58
56675012,M,1.54,73.75,B,B,1231.64
66303385,F,1.66,75.08,AB,A,987.19
5255161,M,1.54,57.27,O,B,859.66
82771927,M,1.71,79.42,O,B,1363.03
53518885,M,1.81,50.16,AB,B,503.88
87613588,M,1.78,68.46,AB,B,1266.68
31387272,F,1.7,73.79,AB,C,1098.02
84166129,F,1.85,74.35,AB,C,1459.38
25602343,F,1.51,71.07,A,A,537.37
55985331,M,1.87,45.88,AB,D,1078.8
12539127,M,1.75,49.22,A,D,1059.47
67165508,F,1.72,47.53,O,C,629.61
32222309,F,1.63,72.35,B,A,1472.73
29125982,M,1.5,70.42,B,B,570.22
81798363,F,1.62,46.91,AB,B,1229.51
26652068,M,1.6,48.09,B,A,893.56
65810873,F,1.7,60.8,AB,C,551.51
74714132,M,1.67,40.49,O,B,714.01
71924527,M,1.53,76.67,AB,B,874.6
79671089,M,1.76,73.51,B,B,793.49
44044519,F,1.79,61.91,B,D,615.81
15454336,M,1.85,52.91,B,A,1318.54
39199861,M,1.55,50.16,B,C,1170.35
75941869,F,1.79,62.83,O,A,362.79
14508394,M,1.85,63.07,AB,B,577.4
97788804,F,1.72,61.63,A,D,1333.89
59630668,M,1.73,55.45,AB,A,1437.76
11342656,F,1.62,41.05,AB,C,405.47
51470978,F,1.71,44.76,B,A,655.38
17273288,F,1.64,57.55,B,C,571.01
57875186,F,1.55,42.32,A,B,304.19
22307655,F,1.81,41.55,B,A,1019.68
20506719,F,1.76,76.92,O,A,781.67
59486266,F,1.63,69.73,B,C,1439.27
38691470,M,1.8,77.11,A,D,391.4
57885469,M,1.87,57.19,O,C,1255.97
17609694,F,1.59,74.34,A,A,418.83
60996373,F,1.54,60.81,B,D,1088.21
79859486,F,1.67,65.09,A,D,1253.6
19131849,M,1.54,48.58,B,C,665.15
73069255,F,1.51,53.22,AB,D,1021.85
10962432,M,1.59,56.77,AB,C,685.19
74145788,F,1.74,58.58,A,C,1217.3
18810137,F,1.83,76.51,B,D,704.68
86714985,M,1.76,48.58,A,A,518.77
13276048,F,1.57,52.23,B,A,580.65
69095176,F,1.7,76.53,B,B,1051.94
44357560,M,1.63,59.52,A,B,640.77
71209710,M,1.67,72.7,O,C,1363.3
57387911,F,1.66,72.84,B,C,711.77
18392619,M,1.65,78.91,O,C,864.19
11334669,F,1.64,48.15,AB,A,1195.09
23004595,M,1.65,69.27,AB,C,541.84
97654319,M,1.56,56.22,A,C,446.0
39314509,M,1.56,64.54,AB,B,753.55
83965042,M,1.53,74.98,O,C,1399.17
42972410,F,1.64,55.32,B,B,528.99
36206725,M,1.52,40.37,B,B,727.41
26232961,F,1.7,68.48,O,B,484.68
38248694,M,1.68,76.53,B,C,1085.55
20758957,F,1.65,67.92,AB,A,951.72
88297092,F,1.65,62.35,AB,D,562.66
53938419,M,1.56,62.12,O,C,918.66
47363659,M,1.7,50.72,O,B,1358.2
54291985,M,1.89,68.36,A,C,825.4
42338749,F,1.76,55.82,O,A,556.18
20668648,F,1.59,56.44,A,C,978.59
67325512,F,1.6,55.34,O,D,1150.08
24706566,M,1.56,74.87,A,C,769.2
30877773,M,1.78,56.23,A,D,1436.69
62959335,M,1.64,79.68,B,B,1220.79
80230147,M,1.89,77.2,B,B,366.85
8919833,M,1.59,56.17,AB,D,754.52
91761951,M,1.88,68.86,AB,D,361.12
11977440,M,1.69,66.84,O,A,570.76
65255683,F,1.82,40.41,A,C,469.66
27454769,F,1.81,42.29,AB,D,706.43
45748992,F,1.75,66.19,AB,D,1218.75
86122741,F,1.6,47.97,A,A,741.34
57352100,M,1.67,61.02,O,C,350.22
10270045,F,1.69,57.31,O,A,519.85
28046886,M,1.61,48.77,O,A,1347.12
70629778,M,1.82,72.92,AB,D,821.32
23705505,M,1.73,61.26,B,C,968.03
12041230,M,1.63,67.7,B,A,548.65
18594098,F,1.72,50.49,AB,A,1024.81
21539271,F,1.84,50.46,A,A,515.56
17423386,F,1.58,55.1,B,D,1063.82
83076556,F,1.69,50.72,B,D,1133.17
46265099,M,1.55,50.87,A,B,843.74
81591437,F,1.87,40.49,A,D,1434.6
6426169,F,1.59,79.75,B,C,897.56
1017348,M,1.68,67.9,A,C,1264.31
84898067,F,1.67,75.46,A,A,1404.22
38402871,M,1.81,68.7,O,C,635.71
23479443,F,1.63,56.15,O,B,975.94
88438678,F,1.72,47.62,A,C,1481.74
8854471,M,1.78,73.87,A,C,362.14
74666362,F,1.82,47.07,A,D,402.13
72593322,M,1.57,79.87,O,C,1116.07
91236074,F,1.75,67.23,O,D,306.39
39453277,M,1.62,70.21,O,C,671.47
41360343,F,1.58,68.59,A,B,708.64
17672687,F,1.85,75.56,B,D,1337.44
24175956,M,1.8,47.04,B,A,1322.46
78035176,M,1.5,62.07,A,C,645.21
80217077,M,1.72,68.96,O,A,394.61
37326702,F,1.52,49.99,B,B,1471.85
77497812,F,1.81,46.18,O,D,870.1
66181308,F,1.57,66.5,B,B,1238.91
77341915,M,1.68,60.2,AB,B,438.45
94384260,F,1.88,69.04,O,B,405.3
59097305,F,1.87,59.29,O,C,1068.79
19115614,F,1.69,58.92,O,C,1386.66
60635679,M,1.53,74.8,A,D,1201.92
43109708,M,1.88,50.4,O,B,780.22
88084878,M,1.74,76.06,A,A,1489.75
95169228,F,1.64,75.77,A,A,860.17
76491748,F,1.85,52.18,AB,B,546.52
54202963,F,1.87,71.82,A,B,710.21
48324767,M,1.75,47.54,O,C,625.66
31518768,M,1.82,41.45,AB,A,755.06
31979219,M,1.53,66.47,A,B,440.49
21917048,M,1.51,66.06,B,C,1454.86
23831721,M,1.79,48.58,AB,B,1026.04
41059386,M,1.6,51.12,AB,A,598.39
31922473,M,1.66,40.18,O,B,1221.06
18940436,F,1.61,62.32,AB,C,1385.25
94787133,F,1.55,62.71,A,C,1401.54
69117112,M,1.71,41.07,B,B,1323.54
17672662,M,1.66,61.55,O,A,1365.77
43098930,M,1.76,63.78,B,B,1477.42
56181286,M,1.83,63.22,A,C,1426.91
37631486,F,1.72,76.14,A,B,1175.48
62457097,F,1.71,41.15,B,D,312.71
57577266,M,1.74,79.68,AB,B,583.55
31677556,F,1.81,69.78,AB,D,611.06
33799134,M,1.6,78.91,AB,C,1136.73
5464818,F,1.59,71.9,AB,C,707.07
18807847,M,1.73,56.63,O,A,1165.37
56840156,M,1.64,51.87,A,D,1168.5
68702932,F,1.78,48.89,O,A,1404.74
18408118,F,1.86,50.82,B,A,861.27
82858433,F,1.78,69.56,A,C,381.22
12762259,M,1.83,49.58,B,B,442.14
41122307,M,1.55,53.5,O,C,921.12
78180538,M,1.7,77.62,A,A,399.46
26343487,F,1.87,50.49,B,D,891.38
528958,M,1.74,43.02,O,B,543.26
16981284,M,1.88,78.12,AB,D,345.25
92118417,F,1.53,63.96,A,B,1348.27
62376794,F,1.79,79.63,AB,C,738.74
85678820,M,1.84,40.53,O,D,507.61
20752976,M,1.6,55.52,B,A,847.67
83450494,M,1.77,51.79,A,C,343.14
22085234,M,1.73,41.19,B,B,718.43
44283984,F,1.58,52.57,AB,D,904.7
41935274,M,1.84,76.4,B,A,402.82
62052643,M,1.86,56.25,O,B,1080.42
31197228,M,1.73,69.12,AB,A,535.56
78121357,M,1.52,41.72,B,B,1072.82
60502401,M,1.72,59.82,B,C,374.68
32749610,M,1.76,63.49,B,D,592.08
79781908,M,1.76,67.54,AB,A,1433.1
10703835,M,1.61,41.62,A,B,525.54
99409163,M,1.51,59.94,A,A,1472.28
3340043,F,1.85,58.78,AB,C,706.5
15085016,F,1.9,59.52,A,D,784.46
14353092,M,1.67,56.39,O,D,1227.38
50562753,M,1.8,64.88,A,C,1032.41
43663636,M,1.72,48.81,B,B,1335.1
26020406,M,1.56,45.69,A,D,930.98
83718525,F,1.62,77.94,A,A,327.87
36417609,M,1.79,76.38,B,B,1129.25
30457205,F,1.86,78.62,B,B,552.49
20100468,M,1.55,42.5,O,D,1244.45
27940981,M,1.78,51.81,AB,A,1231.78
32047154,M,1.59,66.55,O,B,985.84
30843723,M,1.66,46.39,B,D,419.07
78290652,M,1.57,44.77,B,C,838.23
64743664,M,1.61,60.67,O,C,1348.37
6458773,M,1.81,51.18,AB,C,1393.3
65655987,F,1.54,69.57,B,B,1404.85
28339293,M,1.58,44.32,AB,A,924.52
66353666,F,1.86,57.11,O,B,1176.69
29269101,M,1.62,63.66,AB,C,1003.98
86288518,M,1.73,75.21,A,C,1081.9
97478223,M,1.84,50.38,B,B,506.62
4067259,M,1.77,45.37,AB,D,927.68
16405201,M,1.61,42.25,A,B,978.94
96286278,M,1.83,74.18,B,D,922.41
8169002,M,1.72,57.63,A,D,1105.84
90441716,M,1.51,43.97,A,C,1223.65
30371121,M,1.56,62.37,AB,A,1127.55
31993773,M,1.89,52.01,O,D,872.33
5926522,F,1.53,65.19,O,C,1240.07
93583148,F,1.65,41.59,AB,B,926.83
14945736,F,1.86,76.39,O,C,1175.92
25274659,M,1.66,55.4,O,A,1477.2
92637305,F,1.59,68.74,O,D,616.0
51398122,F,1.53,53.54,O,D,986.78
4847212,M,1.84,70.84,AB,D,448.47
25609178,F,1.6,61.63,A,B,1252.92
71498795,F,1.79,62.71,B,D,1221.65
22889101,M,1.71,42.45,B,D,751.03
95580547,F,1.74,62.4,A,A,1373.34
84384204,F,1.64,55.49,AB,B,445.49
65687678,F,1.57,67.41,B,B,1130.12
55179797,F,1.61,70.54,B,C,493.88
83755749,F,1.84,53.47,A,C,595.18
99101521,F,1.6,52.98,AB,C,1066.72
37831910,M,1.72,52.2,A,C,730.45
29055112,M,1.74,61.82,A,A,1373.87
98934376,F,1.54,45.67,AB,D,392.51
92282879,F,1.73,70.66,A,D,1100.29
64903659,M,1.5,52.07,A,A,978.36
19248271,M,1.52,70.2,AB,A,1336.54
16672883,M,1.83,74.1,A,D,1266.37
53742984,F,1.71,66.16,B,B,1432.08
87448296,F,1.53,59.42,O,A,1371.73
61508457,M,1.58,59.03,B,B,595.57
33102679,M,1.86,63.35,B,C,601.09
8329007,F,1.52,64.92,B,D,582.54
51034210,M,1.81,78.98,O,A,1296.1
31043386,M,1.53,41.8,B,D,904.21
49444170,M,1.57,60.61,O,D,1433.64
67793929,F,1.83,62.51,AB,A,862.2
83769342,F,1.55,52.71,O,D,548.29
87962301,F,1.66,45.04,O,B,578.83
71212756,M,1.67,41.04,AB,C,1212.4
81890948,F,1.88,76.42,O,A,985.9
44790414,M,1.79,63.97,AB,D,749.22
78042397,M,1.69,40.21,B,B,1188.38
28938534,F,1.8,70.81,AB,D,1337.54
91448230,F,1.52,55.66,A,B,733.12
12307002,M,1.57,74.98,A,A,852.58
12540639,F,1.7,56.74,O,C,1159.57
1916603,M,1.83,49.67,B,C,525.11
61896274,M,1.66,66.2,A,B,1239.83
5183739,M,1.83,75.15,AB,C,514.2
79299646,F,1.56,64.8,B,C,407.65
65508465,M,1.7,48.97,B,D,1457.24
90398785,M,1.83,42.14,A,B,748.22
19886388,F,1.57,71.41,AB,D,893.37
93223509,M,1.86,46.56,A,A,431.6
47936310,M,1.76,73.74,AB,A,624.4
59338999,F,1.57,49.58,AB,C,1072.81
41436975,M,1.56,66.39,A,D,1376.6
268801,M,1.59,49.79,B,A,1218.26
65476556,M,1.78,64.33,O,A,304.34
29060201,M,1.78,41.28,A,B,1154.85
87136663,M,1.87,76.45,A,A,1417.41
76728494,M,1.56,69.32,A,B,430.21
57374674,M,1.51,65.72,O,C,1448.74
24324413,M,1.9,77.33,A,A,577.49
33050462,F,1.56,71.88,B,C,993.43
72077999,F,1.6,41.17,AB,A,965.63
9264711,F,1.85,45.23,O,A,814.77
41306260,F,1.72,68.12,O,A,940.23
50189501,F,1.67,71.64,AB,B,1124.13
87954083,M,1.79,76.87,A,C,1237.53
11661566,F,1.52,78.97,A,A,800.04
3079326,F,1.57,68.93,AB,B,1456.95
76437965,F,1.76,78.73,O,C,1257.36
6341266,F,1.78,69.31,O,C,952.21
17761192,F,1.58,65.96,A,C,1155.68
11610330,F,1.55,55.83,B,B,1162.26
28245815,F,1.73,58.72,O,D,1042.44
97665251,M,1.87,73.32,A,B,1055.91
24239816,M,1.53,54.89,O,D,449.18
22900069,M,1.75,76.02,AB,D,717.13
38040748,F,1.72,59.02,O,C,381.95
4723920,F,1.78,47.04,AB,A,904.88
89830197,F,1.62,67.74,B,D,818.62
57067290,M,1.64,78.86,O,A,706.85
6205194,M,1.74,41.94,AB,B,828.62
5904692,F,1.8,55.25,A,B,595.02
9089265,F,1.65,49.64,B,A,1343.31
58996176,F,1.72,56.63,B,C,926.99
23913043,F,1.62,55.97,AB,A,1085.03
26557179,M,1.69,44.85,AB,C,614.94
62144593,M,1.8,66.7,A,B,730.15
12337749,M,1.9,63.14,AB,B,1450.02
43533047,M,1.86,46.49,AB,A,349.83
83781237,M,1.6,53.97,O,A,893.94
55897552,M,1.75,51.42,B,C,1081.94
24254222,F,1.76,56.35,O,D,1220.3
82074124,F,1.87,79.81,B,D,1020.77
84596078,M,1.55,67.73,B,C,1146.64
5954873,M,1.81,65.83,O,C,1002.59
72029591,F,1.52,56.25,AB,C,1202.88
84835245,F,1.85,74.93,B,B,868.05
95101928,F,1.81,56.89,O,D,786.04
95009527,M,1.69,71.88,O,B,1158.15
92345300,F,1.73,49.0,O,B,1315.99
22815864,M,1.78,66.0,O,A,412.66
81883809,F,1.67,64.76,A,C,741.62
64990848,M,1.65,69.04,O,C,572.83
19523017,M,1.87,75.68,B,A,448.06
84216582,M,1.56,72.22,B,C,1242.53
13506208,M,1.77,73.65,A,C,361.8
41516461,M,1.86,54.02,O,B,1390.53
51695976,M,1.76,75.19,A,D,481.43
72584400,M,1.84,51.63,B,A,1080.56
5461384,M,1.76,68.35,O,C,1139.16
83116469,M,1.71,41.08,B,A,1441.64
61219573,F,1.76,40.19,B,B,721.06
62554825,F,1.7,65.34,A,D,1347.18
72199441,M,1.75,46.79,O,A,757.15
20117825,M,1.72,68.64,A,B,642.65
50925143,F,1.52,53.27,A,B,931.64
59480210,M,1.82,69.4,AB,B,440.01
75542808,F,1.64,41.38,O,C,974.29
83026317,M,1.55,46.11,A,D,1161.25
93626320,M,1.6,47.19,A,B,918.51
89242920,F,1.81,73.86,B,B,406.69
91625857,F,1.64,63.6,AB,A,1286.24
65489397,M,1.66,64.7,A,A,1100.95
75967650,F,1.73,70.75,A,D,832.15
55133162,F,1.58,52.4,O,A,1119.21
20785112,F,1.83,79.51,A,C,912.62
66608248,M,1.64,63.49,B,D,314.49
15128648,M,1.5,54.32,O,A,417.78
18226977,M,1.76,55.23,AB,B,1318.18
34185457,F,1.74,49.36,B,A,1059.67
53977687,M,1.8,75.13,AB,D,838.25
96533803,F,1.9,58.56,A,B,781.99
61964016,F,1.83,40.96,B,D,1073.7
73292738,M,1.52,46.24,A,C,1019.96
96020114,F,1.72,43.38,AB,D,501.88
3499902,F,1.81,70.41,B,A,1339.9
29492187,M,1.66,43.93,B,C,683.77
56123291,F,1.65,60.22,O,A,961.53
58951204,M,1.63,69.67,A,B,632.55
52797720,M,1.85,55.72,AB,A,544.76
42731129,M,1.75,40.54,A,A,358.31
45939517,F,1.68,71.88,B,B,588.61
65057390,F,1.71,69.25,A,C,449.77
90400428,M,1.53,51.58,O,B,1383.0
97391052,F,1.9,41.88,B,D,506.18
76337176,F,1.73,79.25,A,C,440.9
22144376,M,1.6,74.8,A,A,1337.12
47987525,F,1.5,76.94,AB,D,439.44
3880199,M,1.61,41.89,B,A,1444.81
83927865,F,1.6,64.74,AB,A,503.91
82974671,F,1.56,68.74,B,C,1176.59
98918511,M,1.74,41.6,A,B,843.38
60557209,F,1.56,68.0,B,B,636.74
92380620,F,1.54,63.48,AB,B,738.12
67247156,F,1.78,48.34,B,A,1468.99
13223791,M,1.78,72.88,AB,A,541.87
79085452,F,1.67,41.79,AB,A,348.96
66828508,M,1.51,50.63,B,B,693.55
49314772,M,1.62,77.53,A,C,1196.0
69505190,M,1.89,46.26,B,D,1174.98
83914646,M,1.76,64.01,B,C,704.39
54177503,M,1.57,63.92,O,C,718.04
95289145,F,1.75,42.46,O,A,595.68
89554369,F,1.64,48.1,AB,B,695.03
97531765,M,1.73,78.94,A,A,1109.37
94020519,F,1.78,44.68,AB,D,934.16
32921820,F,1.58,41.83,B,B,1061.66
61404767,F,1.58,56.31,B,C,1291.67
26708121,M,1.52,41.66,A,C,898.14
60897174,F,1.65,66.14,AB,C,637.77
62283382,F,1.79,43.0,O,B,1050.43
55294228,F,1.85,46.98,A,A,1286.18
26955326,M,1.85,40.22,A,C,710.94
49650697,F,1.51,48.37,AB,A,668.28
48596457,M,1.7,73.17,AB,C,1258.31
20064843,M,1.62,65.6,B,A,1421.25
783177,F,1.58,55.09,O,D,771.03
98618788,F,1.85,63.31,AB,B,898.89
56992672,M,1.83,78.3,O,C,1144.22
55317841,F,1.84,67.73,B,D,1250.15
57884200,F,1.73,70.75,B,B,650.87
92154376,F,1.64,53.04,A,D,308.88
52583194,F,1.62,55.61,AB,B,788.1
57865786,M,1.71,52.1,O,C,1381.09
79112973,F,1.76,79.22,A,A,1294.04
39870215,F,1.83,76.04,A,D,760.0
8381856,F,1.75,43.82,A,D,1337.51
51792307,F,1.6,52.3,A,A,1494.1
91742137,F,1.75,42.41,A,D,888.16
90854653,F,1.63,63.31,B,C,542.65
56560764,F,1.72,66.45,B,B,1187.28
15387564,F,1.5,74.19,AB,A,1377.44
82373444,M,1.51,74.58,O,A,988.94
47959528,F,1.75,70.29,A,C,1324.6
99676079,M,1.65,78.33,AB,A,1278.99
10370065,F,1.7,55.45,AB,B,409.18
27524739,F,1.87,56.45,O,C,1239.56
83516999,M,1.84,41.91,A,D,450.4
10442771,M,1.56,48.27,O,C,921.25
27017300,F,1.62,73.23,B,B,1291.13
65516643,M,1.77,50.7,A,D,313.34
99441472,M,1.83,46.98,AB,D,1495.29
73203116,F,1.57,47.86,AB,C,949.07
46170682,M,1.89,59.22,A,B,1043.92
98283321,F,1.72,40.77,AB,C,1401.15
86515778,M,1.51,48.36,O,A,1134.19
44122579,M,1.71,70.37,O,C,1387.64
93244052,F,1.89,56.25,AB,D,1175.32
81002287,M,1.56,66.1,A,B,551.81
57899522,M,1.52,60.75,A,A,910.4
75882249,M,1.62,72.03,A,B,859.88
64278748,M,1.74,59.24,B,B,755.71
41082935,M,1.61,49.41,A,A,1436.94
90558191,F,1.55,50.57,O,C,685.91
44448945,M,1.58,68.06,O,A,1047.66
92692479,M,1.9,73.68,AB,C,462.62
34479622,M,1.83,72.68,B,C,1420.99
91295599,M,1.53,71.9,O,B,616.85
79935696,F,1.55,69.72,AB,D,774.7
97714475,F,1.79,47.7,B,C,1334.07
99359564,M,1.53,47.16,O,A,1275.71
66445279,M,1.65,53.66,B,D,309.41
73690142,F,1.74,58.69,AB,B,685.61
3722265,M,1.69,59.81,AB,D,1246.21
2944594,M,1.83,79.92,O,B,353.9
65835245,M,1.74,43.15,A,D,719.63
80100421,M,1.61,42.04,A,D,1441.38
9135910,M,1.88,40.02,AB,C,995.03
46006708,F,1.68,41.2,A,D,1108.32
20501444,F,1.83,46.58,O,A,545.91
41212702,F,1.58,70.76,O,D,904.75
78481258,M,1.81,55.48,B,C,1373.26
44197530,M,1.59,77.59,AB,B,863.08
82967868,F,1.61,77.64,AB,D,708.27
68311252,F,1.67,62.59,B,A,1237.9
58187805,F,1.67,47.36,A,D,978.37
51664656,M,1.63,67.73,A,B,1293.62
65295580,F,1.76,79.35,O,C,312.54
78977805,F,1.74,59.24,AB,A,1284.77
25390790,F,1.85,48.53,AB,B,1363.56
67267474,F,1.89,45.76,A,D,1372.22
11591331,M,1.75,69.85,A,B,527.45
60758017,M,1.55,43.81,AB,D,755.28
5365012,M,1.82,66.09,B,C,941.88
90688628,M,1.76,70.45,AB,C,972.58
45777892,F,1.69,53.64,B,C,447.29
10871718,M,1.8,78.44,AB,C,1364.16
45928735,M,1.61,63.72,O,D,1159.06
17645,M,1.5,69.26,O,A,592.64
7578940,M,1.77,50.36,O,B,1234.86
45948566,F,1.89,74.99,AB,B,306.09
32739632,F,1.5,58.39,B,C,889.83
31011405,M,1.87,40.48,AB,C,557.73
8709678,F,1.6,62.27,AB,D,1210.51
55493496,F,1.83,48.06,B,C,1355.82
8894596,F,1.69,44.09,B,A,690.0
18373270,F,1.72,56.59,B,B,597.33
46854067,M,1.57,56.16,O,B,907.22
22067214,M,1.69,71.9,B,C,844.59
14784455,M,1.56,50.77,A,D,690.15
32861339,M,1.79,51.35,AB,B,588.59
11346345,F,1.57,58.19,B,D,1213.49
4993744,F,1.58,77.45,A,A,417.17
84514121,F,1.81,50.4,O,C,1019.7
65582512,F,1.87,51.06,O,C,1178.93
67007387,M,1.73,56.15,A,B,653.51
78751613,F,1.61,49.02,O,C,1463.85
95688966,M,1.85,40.97,A,C,1134.06
41003837,F,1.67,43.7,AB,A,445.21
18573140,F,1.52,69.8,O,D,381.58
55195350,F,1.8,66.69,B,B,1323.61
42476866,M,1.74,45.56,B,A,789.27
94999803,M,1.71,63.43,B,C,391.46
27483041,F,1.85,41.02,B,C,840.76
57084644,M,1.66,43.52,O,D,1113.83
46153898,F,1.55,77.93,B,A,1012.17
17548197,M,1.59,68.86,AB,A,486.23
91488269,M,1.57,60.65,B,C,543.89
49006063,M,1.81,50.3,B,B,1038.36
77912824,M,1.75,60.35,B,B,747.02
72755761,M,1.52,67.73,O,D,967.8
23949796,F,1.54,45.91,AB,C,541.24
67841502,M,1.52,60.73,O,C,881.74
86421212,F,1.69,79.01,O,C,802.82
28988224,M,1.7,51.82,A,B,1430.46
29164029,M,1.83,74.11,O,D,1045.57
46927016,F,1.61,75.14,AB,B,580.19
20292363,M,1.72,40.22,AB,A,832.89
95021832,M,1.63,71.1,AB,A,657.19
21180655,F,1.65,66.7,O,A,1346.03
91396375,M,1.85,51.9,A,B,1413.37
42949206,M,1.9,66.47,AB,C,650.33
26997305,M,1.81,44.41,A,D,638.33
61034093,M,1.7,60.23,B,D,1191.11
91187763,M,1.82,67.36,AB,C,980.62
72421629,F,1.61,59.61,O,A,518.13
37021828,M,1.74,59.03,B,A,991.05
73994081,F,1.86,40.12,AB,D,1482.63
51037041,M,1.71,55.66,AB,C,939.51
69782968,F,1.75,72.66,B,B,860.01
21468351,F,1.72,76.63,AB,A,1221.17
44684932,F,1.67,73.49,A,A,1129.35
28384663,F,1.89,71.52,O,C,928.42
14339979,M,1.73,58.87,AB,B,423.51
6037472,F,1.72,46.99,B,C,522.97
39512625,F,1.73,75.35,A,A,1391.56
23564148,F,1.78,50.28,B,C,1493.22
77900450,F,1.68,59.82,B,A,1389.46
3188313,M,1.71,52.15,A,A,799.95
13258029,F,1.87,71.74,B,B,740.5
3147503,F,1.5,60.22,B,C,1240.6
12505528,F,1.54,53.76,A,B,842.36
77892615,M,1.71,69.76,A,A,1434.69
29689759,F,1.5,71.82,B,B,1106.66
47115475,F,1.56,63.37,AB,D,887.04
76871310,F,1.9,42.47,A,A,302.39
87192955,M,1.64,40.03,O,C,717.25
18463668,F,1.82,50.08,O,C,1278.42
4633511,M,1.73,52.42,A,B,1003.15
65555147,F,1.67,52.06,O,D,834.05
66271845,F,1.55,75.77,AB,D,404.47
64138812,F,1.64,46.21,B,D,525.14
14610320,M,1.77,49.55,AB,D,1278.25
33448788,F,1.82,61.69,O,A,1268.22
78564680,M,1.73,40.35,A,D,379.98
76601785,M,1.77,69.02,B,D,439.29
66693585,M,1.58,74.02,A,C,365.61
52158303,F,1.54,42.44,AB,B,684.23
26848571,M,1.73,50.58,AB,A,717.22
65943506,M,1.8,70.62,B,C,964.95
6871979,M,1.64,64.39,B,A,1377.38
24685962,M,1.89,66.84,AB,B,594.33
96782043,M,1.76,47.9,O,A,527.81
21438182,M,1.78,63.0,AB,C,1167.19
48511882,F,1.62,42.33,B,C,1147.97
18079082,F,1.6,63.14,AB,D,902.81
39793616,M,1.63,42.03,AB,D,1402.67
52474468,F,1.68,58.66,AB,B,862.1
15405625,M,1.71,69.82,O,A,963.61
3466112,M,1.62,47.94,A,B,392.66
68380160,M,1.59,66.48,A,C,799.57
54736373,M,1.73,40.16,O,C,926.02
59298411,F,1.53,61.27,AB,A,410.82
24175779,M,1.81,56.05,O,D,713.25
71700362,M,1.64,57.15,O,D,727.03
61155104,F,1.71,56.36,O,B,419.25
83181471,F,1.55,63.98,O,C,386.44
93112424,M,1.64,43.17,O,C,814.14
12870941,M,1.86,77.2,A,A,443.4
72414019,F,1.56,74.91,O,B,1125.29
68700403,M,1.89,60.0,B,A,920.83
52674959,F,1.52,62.21,O,A,1266.73
60601588,F,1.66,65.11,AB,B,517.78
24925875,F,1.9,77.45,B,D,737.09
32315360,F,1.88,52.29,B,A,863.63
33167807,M,1.8,42.68,O,C,1083.69
99058490,F,1.64,53.35,AB,D,698.93
96413712,F,1.88,48.5,O,D,803.53
57748159,F,1.85,42.28,AB,C,1028.68
98905333,M,1.53,54.32,AB,D,1333.17
66024563,M,1.62,68.16,AB,B,542.15
88855146,M,1.54,41.8,B,B,1413.53
93989577,M,1.77,60.06,A,D,813.38
66618595,M,1.82,73.76,B,D,955.0
82113086,M,1.77,53.19,O,A,447.98
80964320,M,1.83,74.1,B,C,622.25
59668787,M,1.63,46.92,B,C,996.83
41748230,F,1.55,44.6,A,D,336.14
15755476,F,1.83,69.84,A,C,1016.1
7631764,F,1.88,60.2,AB,A,1292.42
28171424,M,1.61,40.68,B,B,1016.84
668207,M,1.78,65.59,O,C,1383.64
87749550,M,1.79,54.36,O,D,524.76
22548346,M,1.6,52.06,A,C,375.72
91745085,F,1.87,49.76,A,C,737.45
